2.7,0.4273798802
2.71,0.4183179407
2.72,0.4092141697
2.73,0.4000694776
2.74,0.3908847789
2.75,0.3816609921
2.76,0.3723990394
2.77,0.3630998472
2.78,0.3537643453
2.79,0.3443934673
2.8,0.3349881502
2.81,0.3255493345
2.82,0.3160779642
2.83,0.3065749864
2.84,0.2970413513
2.85,0.2874780123
2.86,0.2778859258
2.87,0.2682660509
2.88,0.2586193497
2.89,0.2489467867
2.9,0.2392493292
2.91,0.229527947
2.92,0.2197836122
2.93,0.2100172993
2.94,0.2002299847
2.95,0.1904226474
2.96,0.1805962679
2.97,0.170751829
2.98,0.160890315
2.99,0.1510127121
3,0.1411200081
3.01,0.1312131922
3.02,0.121293255
3.03,0.1113611887
3.04,0.1014179863
3.05,0.09146464223
3.06,0.08150215176
3.07,0.07153151114
3.08,0.06155371743
3.09,0.0515697684
3.1,0.04158066243
3.11,0.03158739844
3.12,0.02159097573
3.13,0.01159239394
3.14,0.001592652917
